score,smiles,Name,SA_Score
0.270908529,Cc1cc2ncc3c(=O)n([C@H]4C[C@@H](CO)[C@H](O)[C@@H]4O)c([C@@H]4[C@H]5CNC(=O)[C@H]54)nc3n2n1,1406919_4284346_259505376,4.875952438906891
0.270871473,N[C@]1(c2nc3c(F)c(Cl)ccc3c(=O)n2C(=O)C2(O)CNC2)CC1(F)F,20475958_140060494_39083022,4.126286406536865
0.270710171,Cc1cnc2c(=O)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,1870404_34363759_259505376,4.919319865373682
0.27066944,Cc1ncc(C#N)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,82398496_19737344_259505376,4.658613260767826
0.270669095,N[C@]1(c2nc3c(F)c(Cl)ccc3c(=O)n2C(=O)NCCO)CC1(F)F,20475958_1587868_39083022,3.7387424189841116
0.270511232,O=C(c1nnn[nH]1)n1c([C@H]2C[C@@H](F)CN2)nc2c(F)c(Cl)ccc2c1=O,20475958_6494835_2583797,4.312907180403214
0.270479327,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2[nH][nH]c(=O)c2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,19737344_585669989_259505376,4.798272034335964
0.270341112,N[C@]1(c2nc3c(F)c(Cl)ccc3c(=O)n2C(=O)CO[C@H]2CCNC2)CC1(F)F,20475958_51782572_39083022,4.142864909497176
0.270332979,CC(C)(C)c1cccc2c(=O)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,34216633_34363759_259505376,4.68145213819953
0.270307282,Cc1ncc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c(CNC(=O)C3CC3)nc12,1729539_585669989_1845360,3.20149980196896
0.270259903,Cc1ncc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@H]3CNC[C@H]3O)nc12,1729539_19737344_14507981,4.240198209066728
0.270209145,O=CNc1n[nH]nc1-n1c([C@H]2C[C@@H](F)CN2)nc2c(F)c(Cl)ccc2c1=O,20475958_5380621_2583797,4.300572395498445
0.270145727,NC(=O)COCc1nc2c(F)c(Cl)ccc2c(=O)n1-c1[nH][nH]c(=O)c1C(=O)O,20475958_19737344_2555912,3.188704305796267
0.270109977,COc1cnc2c(=O)n([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,84307806_2389432_259505376,4.975493792398959
0.270101357,Nc1cc2nc([C@@H]3CNC(=O)N3)n(-c3[nH][nH]c(=O)c3C(=O)O)c(=O)c2cc1C(=O)O,3191201_19737344_2140996,3.895086484520588
0.270077847,O=c1c2cnc(CO)nc2nc([C@H]2C[C@@H](F)CN2)n1[C@]1(C(=O)O)C[C@@H](O)C1,40543678_585669989_2583797,4.444354559849031
0.270063656,Cc1ncc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@H]3CNCCCO3)nc12,1729539_19737344_42684279,3.950457221748948
0.269912875,Nc1cc2nc([C@@H](N)CC(O)O)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c2cc1C(=O)O,3191201_585669989_6373474,3.7741973446673045
0.269836243,CC(=O)OC[C@@H](C(=O)O)n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2c(F)c(Cl)ccc2c1=O,20475958_895446_259505376,4.377988335509364
0.269824045,Nc1cc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C](CO)C(=O)O)c(=O)c2cc1C(=O)O,3191201_1560411677_259505376,4.418815913222028
0.26979977,CNC(=O)C[C@H](N)c1nc2cc(N)c(C(=O)O)cc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,3191201_585669989_1566730,3.6687159546799446
0.269636597,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2ccc(O)cc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,2166823_585669989_259505376,4.272090939435575
0.269620899,CCCn1cc2c(=O)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,95836863_34363759_259505376,4.944914345129346
0.269553535,O=C(O)[C@@H](O)[C@H](O)C(=O)n1c([C@H]2C[C@@H](F)CN2)nc2c(F)c(Cl)ccc2c1=O,20475958_95532189_2583797,4.374102012204842
0.269526979,C[C@@H](OC(=O)CO)c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,20475958_585669989_59569926,3.704237850509257
0.269470134,N[C@]1(c2nc3c(F)c(Cl)ccc3c(=O)n2-c2ncnn2CC(=O)O)CC1(F)F,20475958_70824964_39083022,3.871990615582022
0.269439392,O=C(N(CCO)CCO)n1c([C@H]2C[C@@H](F)CN2)nc2c(F)c(Cl)ccc2c1=O,20475958_1606275_2583797,4.059450161087689
0.269390422,Nc1cc2nc(C3(N)CCC3)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c2cc1C(=O)O,3191201_585669989_3995578,3.248762638217757
0.269384704,O=C(O)[C@H]1C[C@@]1(C(=O)O)n1c(Cn2ncnn2)nc2c(F)c(Cl)ccc2c1=O,20475958_34363759_31319659,4.201723887361416
0.269379295,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(F)c(Cl)ccc2c(=O)n1C1CN(CCO)C1,20475958_82601602_259505376,4.1447825652152
0.269316318,COc1cc2nc([C@@]3(N)CC3(F)F)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c2cc1C,32911332_585669989_39083022,3.8292381182163737
0.269232879,COc1c(F)ccc2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@@]3(N)CC3(F)F)nc12,51951633_585669989_39083022,3.965801026540926
0.269144235,Cc1cc(F)cc2c(=O)n([C@H]3C[C@@H](CO)[C@H](O)[C@@H]3O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,20475954_4284346_259505376,4.702755480433147
0.26901508,COc1cnc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@H]3C[C@@H](CO)[C@H](O)[C@@H]3O)c(=O)c2n1,95757573_4284346_259505376,4.96012285222802
0.268911201,N[C@]1(c2nc3c(F)c(Cl)ccc3c(=O)n2CC2=NCCN2)CC1(F)F,20475958_1733258_39083022,3.9664235378652313
0.268863441,Cc1nsc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c(=O)c12,3349006_34363759_259505376,5.056076133886892
0.268814024,O=c1c2cc(C3CC3)ccc2nc([C@H]2C[C@@H](F)CN2)n1[C@]1(C(=O)O)C[C@@H](O)C1,16948280_585669989_2583797,4.0152683429058715
0.268785125,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2cc3c(cc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1)CCC3,116382835_585669989_259505376,4.315089866778747
0.268772477,C[C@@H](C(=O)NCC(=O)O)n1c([C@@]2(N)CC2(F)F)nc2c(F)c(Cl)ccc2c1=O,20475958_1888744_39083022,3.8672156887107505
0.268669007,O=C(O)C[C@@H](C(=O)O)n1c([C@H]2C[C@@H](F)CN2)nc2c(F)c(Cl)ccc2c1=O,20475958_895032_2583797,4.061674358682008
0.268659288,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2n[nH]nc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,4621099_585669989_259505376,4.7775858061090055
0.26863368,Cc1ncc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c(CC[C@H](N)C(O)O)nc12,1729539_19737344_98208956,3.9642267930574366
0.268600142,Nc1cc2nc([C@H](O)[C@H](O)CO)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c2cc1C(=O)O,3191201_585669989_901063,3.945372893643187
0.268554378,COc1cc2c(=O)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c([C@@]3(N)CC3(F)F)nc2cc1F,39090179_34363759_39083022,4.390405476315409
0.268527724,COC(=O)[C@@H](O)Cc1nc2c(F)c(Cl)ccc2c(=O)n1-c1[nH][nH]c(=O)c1C(=O)O,20475958_19737344_14585673,3.6690892942157323
0.268518781,CC(C)c1cc2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2s1,26545061_19737344_259505376,4.555925678744559
0.268493496,Cc1ncc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c(-c3cn(C)nn3)nc12,1729539_19737344_20446453,3.4667867907119234
0.268456404,Cc1cccc2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@@]3(N)CC3(F)F)nc12,404287_585669989_39083022,3.829168306989354
0.268437064,Cc1c2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c2nn1C,12394759_585669989_259505376,4.636985844456506
0.268389604,C[C@@H](C(=O)NCCCO)n1c([C@@]2(N)CC2(F)F)nc2c(F)c(Cl)ccc2c1=O,20475958_36984430_39083022,3.8724209659584945
0.268344838,NC(=O)NC[C@H](N)c1nc2c(F)c(Cl)ccc2c(=O)n1-c1[nH][nH]c(=O)c1C(=O)O,20475958_19737344_1531037,3.767801720251235
0.268227167,CNC(=O)C[C@H](C(=O)O)n1c([C@@]2(N)CC2(F)F)nc2c(F)c(Cl)ccc2c1=O,20475958_1573266_39083022,4.02978660546523
0.268209551,Cc1ncc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@H](O)C(F)(F)F)nc12,1729539_19737344_1686792,3.925181777464756
0.26818044,N[C@]1(c2nc3cc(F)c(O)cc3c(=O)n2[C@]2(C(=O)O)C[C@@H](O)C2)CC1(F)F,50035180_585669989_39083022,3.9964195822079294
0.268152159,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2nncnc2c(=O)n1[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,39083028_2389432_259505376,5.117484972166948
0.268084664,Cn1c(=O)c2c(=O)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n(C)c1=O,26895819_34363759_259505376,4.818694035458898
0.268073494,C[C@@H](C(=O)NCC(=O)O)n1c([C@H]2C[C@@H](F)CN2)nc2c(F)c(Cl)ccc2c1=O,20475958_1888744_2583797,3.9666843342746594
0.268034226,Cc1nc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c2nc1C,254776_585669989_259505376,4.577811662209882
0.268015695,CC(C(=O)O)(C(=O)O)n1c([C@H]2C[C@@H](F)CN2)nc2c(F)c(Cl)ccc2c1=O,20475958_104556650_2583797,4.140580391449861
0.267975895,Nc1cc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n(C(=O)COCC(=O)O)c(=O)c2cc1C(=O)O,3191201_2555912_259505376,4.146185803094731
0.267966559,Cc1ncc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@H](N)CC(O)O)nc12,1729539_19737344_6373474,4.000689411349858
0.267876281,Cc1ncc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@H]3CC(=O)NN3)nc12,1729539_19737344_39216606,4.097621944182879
0.267831751,N[C@]1(c2nc3ncn(C4CC4)c3c(=O)n2[C@]2(C(=O)O)C[C@@H]2C(=O)O)CC1(F)F,107330171_34363759_39083022,4.716268572156267
0.267816895,O=C1NCC[C@H]1n1c([C@H]2C[C@@H](F)CN2)nc2c(F)c(Cl)ccc2c1=O,20475958_19737051_2583797,4.193193861531844
0.267777726,COc1nccc2c(=O)n([C@H]3C[C@@H](CO)[C@H](O)[C@@H]3O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,72319657_4284346_259505376,4.792560459065625
0.267722508,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2cccnc2c(=O)n1[C@H]1C[C@@H](CO)[C@H](O)[C@@H]1O,330903_4284346_259505376,4.727613717106218
0.267685672,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2nc(Cl)ncc2c(=O)n1[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,40435021_2389432_259505376,4.924192497065709
0.267534192,Cc1cc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c(=O)c2cc1O,96028999_34363759_259505376,4.709465581740837
0.267345709,COc1ccnc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c(=O)c12,44226631_2389432_259505376,4.824863023168191
0.26730859,CCCC(=O)NCc1nc2c(F)c(Cl)ccc2c(=O)n1-c1[nH][nH]c(=O)c1C(=O)O,20475958_19737344_5509432,3.027886148395618
0.267013865,Cc1ncc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@H](O)CN(C)C)nc12,1729539_19737344_1683311,3.913244026734473
0.266833998,CC(C)Oc1ccc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c(=O)c2c1,37933520_34363759_259505376,4.565550231282918
0.266711892,O=c1c2ccc(Cl)c(F)c2nc([C@H]2C[C@@H](F)CN2)n1C[C@@H]1CO[C@@H](CO)CO1,20475958_1875388930_2583797,4.350217034600169
0.266627625,CCn1cc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c(=O)c2n1,12394755_2389432_259505376,4.957583029610088
0.266601982,N[C@]1(c2nc3c(F)c(Cl)ccc3c(=O)n2-c2ncn(CCO)n2)CC1(F)F,20475958_19088805_39083022,3.959948948458118
0.266456472,Nc1cc2nc([C@]3(N)CCOC3)n(-c3[nH][nH]c(=O)c3C(=O)O)c(=O)c2cc1C(=O)O,3191201_19737344_32195213,3.8458397678226515
0.266424592,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2cc3cc[nH]c3cc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,238628173_585669989_259505376,4.426659097547978
0.266415689,O=c1nc(-n2c([C@H]3C[C@@H](F)CN3)nc3c(F)c(Cl)ccc3c2=O)cn[nH]1,20475958_16951303_2583797,4.13445112139373
0.266408766,CN(C)c1cc2c(=O)n([C@H]3C[C@@H](CO)[C@H](O)[C@@H]3O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2cn1,82058075_4284346_259505376,4.8467472862747645
0.266405754,CN(C)c1ccc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c(=O)c2c1,37930678_2389432_259505376,4.63093078951851
0.266362621,Cc1ncc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@H]3CNC[C@@H]3O)nc12,1729539_19737344_14507989,4.240198209066728
0.266272991,COc1cc2nc([C@@]3(N)CC3(F)F)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c(=O)c2cc1F,95743036_34363759_39083022,4.381769848785044
0.266215108,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2cnncc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,39083039_585669989_259505376,4.618831785148532
0.266135044,Cc1nsc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c12,3349006_585669989_259505376,4.7176035619632675
0.266130692,COc1cccc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c12,153928_585669989_259505376,4.256958941246635
0.266058927,Cc1cc(F)c2c(=O)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c([C@@]3(N)CC3(F)F)nc2c1,150237910_34363759_39083022,4.519992190189473
0.26600852,Cc1nc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c(=O)c2n1C(C)(C)C,256053296_34363759_259505376,5.07672128291024
0.266008049,CC(C)(C)c1cccc2c(=O)n([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,34216633_2389432_259505376,4.69171300685821
0.265934825,N[C@]1(c2nc3sc(C(=O)O)cc3c(=O)n2-c2[nH][nH]c(=O)c2C(=O)O)CC1(F)F,218705074_19737344_39083022,4.091456769428175
0.265853413,CCCCCn1nnc2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc21,256050886_585669989_259505376,4.471748571240485
0.265815499,Cc1ncc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c(Cn3cc(N)cn3)nc12,1729539_19737344_2537419,3.423974653828642
0.265796348,NC1=N[C@H](c2nc3cc(N)c(C(=O)O)cc3c(=O)n2[C@]2(C(=O)O)C[C@@H](O)C2)NN1,3191201_585669989_16137394,4.068169175872535
0.265547901,Nc1cc2nc(C3(N)COC3)n(-c3[nH][nH]c(=O)c3C(=O)O)c(=O)c2cc1C(=O)O,3191201_19737344_45028273,3.4183897735922315
0.265540241,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(ccc3ncccc32)c(=O)n1[C@H]1C[C@@H](CO)[C@H](O)[C@@H]1O,20475955_4284346_259505376,4.633608196080754
0.26553837,CCOc1ccc2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2c1,346143_585669989_259505376,4.161625294129173
0.265313072,Cn1c(=O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n(C)c1=O,26895819_585669989_259505376,4.473026713038447
0.265225492,Cc1ccnc2c(=O)n([C@H]3C[C@@H](CO)[C@H](O)[C@@H]3O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,32134505_4284346_259505376,4.868190130201803
0.265173952,N[C@]1(c2nc3c(F)c(Cl)ccc3c(=O)n2-c2ncn(CC(=O)O)n2)CC1(F)F,20475958_2537440_39083022,3.903870000197407
0.265153811,COC(=O)C[C@@H](O)c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,20475958_585669989_14585704,3.6216661249375317
0.265116625,CCc1cccc2c(=O)n([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,1733817_2389432_259505376,4.6394766983818645
0.265064183,Cc1cc(C)c2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c2c1,154792_585669989_259505376,4.310276641966967
0.265061979,Cc1cc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c(Cn3cnc(N)n3)nc2n1,39084287_19737344_2537440,3.402887776000587
0.265040404,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2cc3[nH]ccc3cc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,82398876_585669989_259505376,4.401930892419771
0.264875548,CNC(=O)[C@H](CN(C)C)n1c([C@@]2(N)CC2(F)F)nc2c(F)c(Cl)ccc2c1=O,20475958_575458010_39083022,4.119363633916231
0.264860827,CC(=O)N[C@@H](C)c1nc2c(F)c(Cl)ccc2c(=O)n1-c1[nH][nH]c(=O)c1C(=O)O,20475958_19737344_114134,3.519078000197406
0.264770659,Cn1c(=O)cc(-n2c([C@@]3(N)CC3(F)F)nc3c(F)c(Cl)ccc3c2=O)[nH]c1=O,20475958_330400_39083022,3.9015361873075936
0.264649196,N[C@]1(c2nc3c(F)c(Cl)ccc3c(=O)n2CCC(=O)NCC(=O)O)CC1(F)F,20475958_1575546_39083022,3.5419927361641417
0.264647571,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2nc(Cl)ncc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,40435021_585669989_259505376,4.590614224258859
0.264556548,O=C(O)c1c(-n2c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc3sc(C4CC4)cc3c2=O)[nH][nH]c1=O,256052248_19737344_259505376,4.614758242847122
0.264554145,CCOc1ccc2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@H]3C[C@@H](F)CN3)nc2c1,346143_585669989_2583797,3.9220891221266516
0.264534636,CNCC(=O)n1c([C@@]2(N)CC2(F)F)nc2c(F)c(Cl)ccc2c1=O,20475958_1555345_39083022,3.810610600184102
0.264473979,COc1ccc(C)c2c(=O)n([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,37395766_2389432_259505376,4.697554144476804
0.264359784,N[C@]1(c2nc3c(cnc4ncnn43)c(=O)n2[C@]2(C(=O)O)C[C@@H](O)C2)CC1(F)F,14608640_585669989_39083022,4.2422736925050994
0.264345857,NC(=O)CNCc1nc2cc(N)c(C(=O)O)cc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,3191201_585669989_20376730,3.1444355508918553
0.264338142,O=c1c2cn(C3CCCC3)nc2nc([C@H]2C[C@@H](F)CN2)n1[C@]1(C(=O)O)C[C@@H](O)C1,95836866_585669989_2583797,4.351501188739903
0.264265377,Cc1cc(Cl)cc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c(=O)c12,95828983_2389432_259505376,4.706976826586994
0.264255459,CC(C)n1ncc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c21,223249126_585669989_259505376,4.601291824153202
0.264202864,Cn1cc2c(=O)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,35937644_34363759_259505376,5.000382786693546
0.264161528,Cc1ncc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@H](O)C(F)(F)F)nc12,1729539_19737344_5018516,3.925181777464756
0.264090994,N[C@]1(c2nc3c(F)c(Cl)ccc3c(=O)n2C(=O)N[C@@H](CO)C(=O)O)CC1(F)F,20475958_2626461_39083022,3.9623956676359358
0.263934367,N[C@]1(c2nc3c(F)c(Cl)ccc3c(=O)n2[C@@H](CC(=O)O)C(=O)O)CC1(F)F,20475958_895032_39083022,3.970720885955356
0.263862584,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(ccc3n[nH]cc32)c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,89197024_585669989_259505376,4.669655678744558
0.263830927,C[C@H](OC(=O)CO)c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H]1C(=O)O,20475958_34363759_59569925,4.239278256167134
0.263723293,Cn1c(=O)ncc2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@H]3C[C@@H](F)CN3)nc21,5424162_585669989_2583797,4.356126518952497
0.263718106,COc1c(F)ccc2c(=O)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c([C@@]3(N)CC3(F)F)nc12,51951633_34363759_39083022,4.491671873076543
0.263695916,Nc1cc2nc([C@@H](O)C(F)(F)F)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c2cc1C(=O)O,3191201_585669989_5018516,3.6759255309021226
0.263635573,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2nc3ncccc3cc2c(=O)n1[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,4352649_2389432_259505376,4.823349279996836
0.263632451,O=C([C@@H]1CNCCO1)n1c([C@H]2C[C@@H](F)CN2)nc2c(F)c(Cl)ccc2c1=O,20475958_19686020_2583797,4.311163682624107
0.263623101,COCCn1nnnc1-n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2c(F)c(Cl)ccc2c1=O,20475958_86456690_259505376,4.266414590564446
0.263490533,COC(=O)[C@@H](O)Cc1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H]1C(=O)O,20475958_34363759_14585673,4.200260873549753
0.263327693,Cc1ncc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c(-c3cnn(C)c3N)nc12,1729539_19737344_19850925,3.437376780525475
0.263192974,Cc1cc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c(C3(O)COC3)nc2n1,39084287_19737344_96028244,3.536158412645486
0.26318747,O=C([C@@H]1CCN1)n1c([C@H]2C[C@@H](F)CN2)nc2c(F)c(Cl)ccc2c1=O,20475958_13375223_2583797,4.209040655607333
0.262972469,CN1C(=O)C[C@@H](Cn2c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc3c(F)c(Cl)ccc3c2=O)C1=O,20475958_88604426_259505376,4.420660889063406
0.262958958,Cc1cc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@H](O)CN)nc2n1,39084287_19737344_2034711,3.7945592309666374
0.262921028,CNC(=O)NC(=O)n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2cc(N)c(C(=O)O)cc2c1=O,3191201_1646609_259505376,4.212814393447576
0.26287397,Nc1cc2nc([C@H](O)[C@@H](O)CO)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c2cc1C(=O)O,3191201_585669989_901061,3.945372893643187
0.262871074,CC(C)n1nnc2c(=O)n([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc21,72221063_2389432_259505376,4.9797304804331475
0.262770612,C[C@@H](O)C(=O)n1c([C@@]2(N)CC2(F)F)nc2c(F)c(Cl)ccc2c1=O,20475958_1457070_39083022,4.078597965611785
0.26276678,Cn1nnc([C@H](O)Cn2c([C@H]3C[C@@H](F)CN3)nc3c(F)c(Cl)ccc3c2=O)n1,20475958_1225225_2583797,4.356250964607888
0.262674218,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(cnn2C2CC2)c(=O)n1[C@]1(C(=O)O)C[C@@H]1C(=O)O,258088434_34363759_259505376,4.84373876820627
0.262554537,Cc1n[nH]c2nc([C@H]3C[C@@H](F)CN3)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c12,39083103_585669989_2583797,4.48603111827717
0.262489783,C[C@H](C(=O)NCCCO)n1c([C@H]2C[C@@H](F)CN2)nc2c(F)c(Cl)ccc2c1=O,20475958_36984431_2583797,3.9726416585293514
0.262421644,Cc1ncc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@H]3CNC[C@H]3O)nc12,1729539_19737344_14507986,4.240198209066728
0.262372412,O=c1c2ccc(Cl)c(F)c2nc([C@H]2C[C@@H](F)CN2)n1[C@@H]1CNCCOC1,20475958_204795899_2583797,4.227367440034185
0.262288896,COC[C@@H](c1nnn[nH]1)n1c([C@H]2C[C@@H](F)CN2)nc2c(F)c(Cl)ccc2c1=O,20475958_95190633_2583797,4.4428164128889165
0.262277689,O=C1C=NC(n2c([C@H]3C[C@@H](F)CN3)nc3c(F)c(Cl)ccc3c2=O)=N1,20475958_59699177_2583797,4.286880665788483
